seed,proposal_index,baseline_action,alternative_action,baseline_target_rank,alternative_target_rank,scenario_count,replications_per_scenario,paired_block_count,paired_mean_utility_contrast,paired_std_utility_contrast,paired_ci_low_95,paired_ci_high_95,bootstrap_probability_positive,bootstrap_probability_negative,relevant_discovery_contrast,irrelevant_exposure_contrast,false_warmup_contrast,worst_utility_contrast,p10_utility_contrast,aggregate_safety_nonworsening,strict_paired_utility_advantage,strict_paired_utility_disadvantage,paired_utility_direction_uncertain,strict_safe_paired_advantage
311,3,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,-0.40000000000000124,3.9402683012346085,-2.399999999999998,1.1733333333333298,0.3477,0.6521,-0.20000000000004547,3.0,0.20000000000000018,-0.8800000000000014,-0.3600000000000083,False,False,False,True,False
311,4,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,-1.9333333333333325,4.594199241072014,-3.9199999999999995,-0.17333333333333303,0.0132,0.9865,-6.0,-3.0,0.2000000000000001,-3.320000000000016,-3.080000000000001,False,False,True,False,False
311,5,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,2.44,4.019381615550903,0.4529999999999982,4.253333333333334,0.9919,0.0081,6.0,-0.600000000000136,-0.6000000000000001,2.080000000000007,1.0800000000000347,True,True,False,False,True
311,6,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,0.03999999999999939,3.026737989509967,-1.1599999999999995,1.6003333333333278,0.4996,0.5002,-0.40000000000009095,1.3999999999998636,-0.4,0.7199999999999819,-1.2800000000000074,False,False,False,True,False
311,7,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,0.5333333333333327,2.695675549220765,-0.7333333333333351,1.5999999999999996,0.7943,0.2057,1.6000000000001364,0.0,0.0,0.7999999999999999,1.5999999999999996,True,False,False,True,False
311,8,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,-0.17333333333333345,3.3745828666384114,-1.84,1.3466666666666658,0.4253,0.5743,-0.20000000000004547,-0.4000000000000905,0.2000000000000001,-0.3600000000000022,0.27999999999999536,False,False,False,True,False
313,1,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,0.11999999999999937,2.971098882808946,-1.1203333333333343,1.519999999999999,0.5624,0.4354,1.0,1.2000000000000455,0.2000000000000001,0.28000000000000114,0.19999999999999973,False,False,False,True,False
313,2,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,-1.8400000000000007,3.0633315197673268,-3.3200000000000003,-0.5066666666666668,0.0031,0.9966,-5.600000000000023,-0.40000000000009095,0.0,-0.5199999999999989,-1.3200000000000047,False,False,True,False,False
313,3,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,-0.4933333333333337,4.077020387255285,-2.4133333333333336,1.5599999999999985,0.3121,0.6877,-1.6000000000000227,-0.599999999999909,0.0,-0.8399999999999976,1.7199999999999926,False,False,False,True,False
313,4,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,0.02666666666666657,4.832548376325253,-2.266666666666668,2.4136666666666633,0.5073,0.492,0.0,1.599999999999909,-0.2000000000000001,0.0,-2.8399999999999856,False,False,False,True,False
313,5,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,-1.6666666666666667,4.369155960769062,-3.6266666666666665,0.3199999999999994,0.0515,0.9481,-5.000000000000002,0.0,0.0,-1.1999999999999973,-3.3599999999999963,False,False,False,True,False
313,6,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,0.6933333333333339,2.820199249968664,-0.4799999999999998,1.9866666666666681,0.8625,0.1361,1.400000000000091,-3.400000000000091,0.0,-0.23999999999999777,1.4399999999999977,False,False,False,True,False
313,7,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,-0.3999999999999993,3.514053418571128,-1.933333333333333,1.2666666666666677,0.3115,0.6879,-1.2000000000000455,0.0,0.0,0.6000000000000031,0.12000000000002697,True,False,False,True,False
313,8,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,0.2533333333333346,3.952190471600468,-1.4399999999999997,2.280000000000002,0.5807,0.4193,0.599999999999909,3.2000000000000455,-0.40000000000000036,0.7199999999999989,-0.6000000000000001,False,False,False,True,False
317,1,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,0.46666666666666673,3.2912582627896216,-1.1066666666666676,1.9200000000000002,0.7233,0.2751,1.3999999999998636,0.0,0.0,0.5200000000000046,0.7999999999999998,True,False,False,True,False
317,2,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,0.2533333333333321,3.0877330257156683,-1.2133333333333345,1.746666666666665,0.6114,0.3886,0.6000000000001364,-0.7999999999999541,0.0,0.27999999999999536,0.27999999999998426,True,False,False,True,False
317,3,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,0.6266666666666677,4.73640410116407,-1.1999999999999993,3.0133333333333354,0.695,0.3047,1.3999999999998627,-0.40000000000009095,-0.2000000000000001,3.0800000000000067,3.560000000000014,True,False,False,True,False
317,4,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,0.5866666666666674,4.069725625477308,-1.373666666666666,2.533333333333334,0.7168,0.2832,2.2000000000000437,2.200000000000045,0.0,1.0,0.9200000000000266,False,False,False,True,False
317,5,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,-0.14666666666666806,2.1901945988775458,-1.0933333333333348,0.8266666666666626,0.3829,0.6163,0.2000000000000437,1.2000000000000455,0.2000000000000001,1.1200000000000045,1.1999999999999997,False,False,False,True,False
317,6,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,0.3733333333333341,2.2243672187409915,-0.5066666666666669,1.3466666666666685,0.7742,0.2251,0.40000000000009095,0.40000000000009095,-0.3999999999999994,1.5200000000000045,0.5199999999999934,False,False,False,True,False
317,7,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,0.2666666666666689,6.06708528121402,-2.599999999999998,3.266666666666669,0.57,0.4298,1.0,-1.0,0.2000000000000002,-0.27999999999999536,6.5199999999999925,False,False,False,True,False
317,8,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,0.26666666666666705,2.218965868103771,-0.8666666666666659,1.3333333333333333,0.7074,0.2908,0.7999999999999545,0.0,0.0,0.39999999999999997,0.35999999999997945,True,False,False,True,False
331,1,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,-2.8133333333333326,4.815728199892317,-5.279999999999997,-0.7199999999999999,0.0021,0.9979,-8.200000000000045,1.2000000000000455,0.0,-3.3200000000000047,0.5200000000000049,False,False,True,False,False
331,2,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,-0.5333333333333319,3.7014797555778114,-2.17333333333333,1.1603333333333292,0.2663,0.7301,-1.0,3.0,0.0,0.5599999999999967,-0.7999999999999883,False,False,False,True,False
331,3,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,-0.0666666666666667,2.0862360730226466,-1.0666666666666667,0.8666666666666666,0.4435,0.5184,-0.2000000000000437,0.0,0.0,-0.8,0.0,False,False,False,True,False
331,4,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,0.7466666666666669,1.5127395520647142,0.0533333333333336,1.4800000000000004,0.9812,0.0172,2.399999999999862,0.8000000000000682,0.0,1.0,1.0,False,True,False,False,False
331,5,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,1.0000000000000007,2.993325909419156,-0.22666666666666746,2.2533333333333356,0.9365,0.0633,2.800000000000182,-1.0,0.0,-0.9599999999999966,-1.0799999999999956,False,False,False,True,False
331,6,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,-0.06666666666666617,3.5949700310029753,-1.7999999999999996,1.600000000000002,0.478,0.5136,-0.20000000000004547,0.0,0.0,0.3199999999999934,0.0,True,False,False,True,False
331,7,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,0.4266666666666661,2.1985276458402363,-0.6400000000000016,1.4533333333333331,0.7786,0.2198,1.2000000000000455,-0.40000000000009095,0.0,0.6,0.9200000000000044,True,False,False,True,False
331,8,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,0.573333333333334,5.185070142336782,-1.7200000000000004,2.813666666666663,0.6842,0.3146,1.0,-1.6000000000000225,-0.1999999999999999,3.5200000000000045,0.0,True,False,False,True,False
337,1,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,-2.666666666666666,3.8609152628187364,-4.493333333333333,-0.8399999999999991,0.0022,0.9978,-8.0,0.0,0.0,-3.239999999999998,-3.439999999999998,False,False,True,False,False
337,2,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,0.04000000000000057,2.5836850759000365,-1.1066666666666662,1.1333333333333344,0.5451,0.4538,-0.40000000000009095,-0.600000000000136,-0.20000000000000018,1.1199999999999959,1.7999999999999714,True,False,False,True,False
337,3,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,0.28000000000000064,2.2624891475667104,-0.8133333333333326,1.2800000000000011,0.7043,0.2952,0.799999999999955,-0.20000000000004525,0.0,1.160000000000002,0.4799999999999951,True,False,False,True,False
337,4,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,0.5333333333333362,5.448285007578946,-1.8533333333333282,2.9466666666666708,0.6717,0.3283,2.4000000000000927,4.0,0.0,2.4000000000000057,-0.719999999999982,False,False,False,True,False
337,5,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,-0.1733333333333329,5.723069439516161,-2.5199999999999987,1.8400000000000005,0.4443,0.5555,0.2000000000000457,3.5999999999999095,0.0,4.759999999999991,2.3600000000000136,False,False,False,True,False
337,6,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,0.9066666666666672,5.028982667167055,-0.946666666666666,3.520000000000001,0.7432,0.2555,3.0,-0.599999999999909,0.1999999999999999,0.8399999999999977,2.1999999999999824,False,False,False,True,False
337,7,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,-2.08,2.8553708790878383,-3.5066666666666664,-0.8263333333333375,0.0,1.0,-6.600000000000136,-1.8000000000001821,0.0,-2.5600000000000023,-1.9600000000000026,False,False,True,False,False
337,8,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,-1.0399999999999994,4.509165269600508,-3.0533333333333332,0.8533333333333334,0.1516,0.848,-3.2000000000000455,-0.4000000000000907,0.0,-3.32000000000001,-1.200000000000001,False,False,False,True,False
347,1,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,-0.8133333333333347,5.126104991214324,-2.880000000000001,1.2399999999999978,0.2245,0.7751,-2.0,2.2000000000000455,0.0,0.5999999999999998,0.6400000000000028,False,False,False,True,False
347,2,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,0.7333333333333346,2.76474402500657,-0.5999999999999982,2.0133333333333354,0.8607,0.139,1.400000000000091,0.0,-0.3999999999999999,1.1999999999999886,-1.0800000000000014,False,False,False,True,False
347,3,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,-1.2266666666666672,6.144854603262644,-4.04,1.3599999999999988,0.1879,0.812,-3.199999999999818,2.3999999999999773,0.0,2.1200000000000045,-1.480000000000007,False,False,False,True,False
347,4,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,-0.36000000000000104,4.415686324263275,-2.066666666666667,1.2933333333333332,0.3363,0.6636,-1.3999999999998645,-1.6000000000000227,0.0,2.760000000000002,1.4399999999999973,True,False,False,True,False
347,5,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,-0.4133333333333342,3.8799607263599003,-2.2800000000000025,1.3599999999999992,0.332,0.6674,-1.599999999999909,-1.7999999999999545,0.0,0.8799999999999955,-1.4800000000000022,False,False,False,True,False
347,6,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,0.013333333333333494,3.1672129854555235,-1.5066666666666662,1.4000000000000001,0.5246,0.4693,0.0,-0.2000000000000457,0.0,-0.39999999999999997,2.6,False,False,False,True,False
347,7,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,-1.0399999999999991,2.596921254100708,-2.373333333333331,0.12000000000000122,0.045,0.9547,-2.199999999999818,-1.400000000000091,0.6000000000000001,-0.7999999999999661,-1.719999999999982,False,False,False,True,False
347,8,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,2.053333333333334,4.874696571753639,0.1333333333333333,4.573333333333335,0.983,0.0155,6.0,-0.7999999999999545,0.0,0.19999999999999996,4.6000000000000005,True,True,False,False,True
349,1,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,1.626666666666664,2.659609709999534,0.5199999999999988,2.7866666666666617,0.9983,0.0017,4.399999999999864,-2.400000000000091,0.0,0.040000000000003366,2.200000000000016,True,True,False,False,True
349,2,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,-1.5199999999999987,3.0610922420413456,-2.853333333333332,-0.2666666666666648,0.0077,0.992,-4.400000000000089,0.799999999999955,0.0,-0.48000000000000687,0.0,False,False,True,False,False
349,3,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,-0.5866666666666637,2.8779622420502107,-1.719999999999997,0.5200000000000002,0.1584,0.8414,-2.3999999999998636,-3.2000000000000455,0.0,-0.07999999999999552,0.920000000000027,False,False,False,True,False
349,4,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,-0.20000000000000048,5.15142144045145,-2.6266666666666683,2.360000000000001,0.442,0.5572,0.20000000000004503,4.0,0.0,0.07999999999999541,-1.199999999999977,False,False,False,True,False
349,5,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,-0.96,4.82209201784572,-3.293666666666666,0.8666666666666663,0.1947,0.8047,-2.599999999999909,-0.599999999999909,0.2000000000000001,1.8400000000000034,-1.559999999999997,False,False,False,True,False
349,6,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,-0.5200000000000012,4.621564360999113,-2.44,1.4266666666666648,0.3028,0.6971,-1.6000000000001364,-0.20000000000004547,0.0,-0.8000000000000229,-1.9600000000000135,False,False,False,True,False
349,7,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,-0.4933333333333338,3.7991477741098496,-1.946666666666667,1.2400000000000024,0.2683,0.7311,-1.0,0.40000000000009095,0.2000000000000002,-0.5999999999999887,-0.24000000000000932,False,False,False,True,False
349,8,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,1.4933333333333325,4.66651700440285,-0.5333333333333338,3.5066666666666664,0.9226,0.0773,3.7999999999999545,0.6000000000001364,-0.3999999999999999,2.5599999999999907,-0.6000000000000281,False,False,False,True,False
353,1,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,0.3333333333333331,4.0824829046386295,-1.4666666666666668,2.333333333333332,0.6167,0.378,1.0,0.0,0.0,-1.0,1.4000000000000012,False,False,False,True,False
353,2,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,0.10666666666666795,2.6141009562608346,-1.0799999999999998,1.3733333333333348,0.5675,0.4322,-0.5999999999999073,-4.600000000000023,0.0,-0.560000000000002,-1.0400000000000207,False,False,False,True,False
353,3,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,0.720000000000001,4.901778103038585,-1.6399999999999995,2.84,0.7329,0.267,2.199999999999818,0.20000000000004547,0.0,0.0,-0.879999999999995,False,False,False,True,False
353,4,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,-1.0,2.018485995563434,-1.8533333333333333,-9.62193288008469e-16,0.024,0.9759,-1.7999999999999545,4.0,0.2000000000000001,-1.4799999999999953,-0.7600000000000139,False,False,True,False,False
353,5,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,0.6000000000000009,2.7764314197493563,-0.8666666666666657,1.7866666666666664,0.8142,0.1858,1.2000000000000455,-1.0,-0.2000000000000001,-0.2,1.9999999999999996,False,False,False,True,False
353,6,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,0.12000000000000055,3.01690475250948,-1.2666666666666648,1.2533333333333339,0.5959,0.4034,0.3999999999998638,0.1999999999999318,0.0,1.440000000000009,0.6799999999999953,False,False,False,True,False
353,7,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,-2.2133333333333325,5.0469038127586785,-4.506666666666665,-0.11999999999999929,0.0183,0.9817,-6.000000000000002,1.1999999999999318,0.2000000000000001,-1.1324274851176597e-14,-0.04000000000002091,False,False,True,False,False
353,8,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,-0.5333333333333347,2.72833456962476,-1.84,0.7599999999999995,0.2103,0.7894,-1.0,3.0,0.0,0.0,-0.040000000000020464,False,False,False,True,False
359,1,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,0.2133333333333335,2.2746637637451474,-0.88,1.2933333333333337,0.6476,0.3513,0.5999999999999108,-0.19999999999993182,0.0,-0.3600000000000021,0.3599999999999794,False,False,False,True,False
359,2,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,-0.9199999999999989,4.7291195193789966,-2.7066666666666657,0.8666666666666675,0.159,0.841,-3.2000000000000473,-2.199999999999932,0.0,0.36000000000000226,-1.1600000000000135,False,False,False,True,False
359,3,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,-2.119999999999999,7.111278767864868,-5.9069999999999965,0.7866666666666667,0.1111,0.8884,-5.599999999999909,1.8000000000000682,0.2000000000000002,-1.1600000000000021,-1.79999999999999,False,False,False,True,False
359,4,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,0.173333333333332,4.993061852878118,-1.6800000000000015,2.573333333333332,0.5348,0.465,0.20000000000004547,-1.6000000000000225,0.0,0.43999999999998063,-0.8399999999999865,False,False,False,True,False
359,5,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,1.6399999999999986,3.193028119423405,0.11999999999999937,3.1203333333333276,0.9835,0.0164,4.2000000000000455,-3.599999999999909,0.0,2.159999999999991,1.5200000000000098,True,True,False,False,True
359,6,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,-0.8000000000000002,2.553429066960742,-1.8800000000000001,0.2800000000000001,0.077,0.9213,-2.3999999999998636,0.0,0.0,0.8,0.20000000000000018,True,False,False,True,False
359,7,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,-1.3199999999999996,3.4877745667648052,-3.1733333333333333,0.24000000000000035,0.0541,0.9455,-4.0,-0.1999999999999318,0.0,-0.8799999999999955,1.6800000000000068,False,False,False,True,False
359,8,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,-2.5999999999999988,3.5576878526850617,-4.2669999999999995,-1.0400000000000003,0.0002,0.9998,-7.0,6.0,-0.20000000000000018,-1.2000000000000057,-2.4399999999999977,False,False,True,False,False
367,1,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,-0.7600000000000011,5.570432145328969,-3.346666666666668,2.0133333333333336,0.2924,0.7075,-2.0,1.400000000000091,0.0,-1.1600000000000024,2.6399999999999966,False,False,False,True,False
367,2,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,0.3066666666666659,4.480986285990853,-1.5466666666666675,2.3869999999999956,0.5952,0.4045,0.4000000000000905,-0.6000000000001364,-0.2000000000000001,-0.4400000000000034,-1.7200000000000206,False,False,False,True,False
367,3,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,-3.7600000000000002,6.086612945050566,-6.626666666666668,-1.2133333333333332,0.0006,0.9994,-10.799999999999956,0.40000000000009095,0.1999999999999997,-5.839999999999998,-2.3599999999999968,False,False,True,False,False
367,4,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,-1.7466666666666668,4.469238776133499,-3.773333333333333,0.2533333333333326,0.0426,0.9572,-5.2000000000000455,-1.7999999999999545,0.1999999999999997,-3.1600000000000024,-1.5199999999999996,False,False,False,True,False
367,5,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,1.2133333333333336,2.408872488669058,0.21333333333333374,2.1599999999999997,0.9922,0.0075,3.7999999999999536,0.8000000000001819,0.0,1.9199999999999988,0.8,False,True,False,False,False
367,6,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,-0.9733333333333346,4.2767588974206445,-3.106666666666667,0.9866666666666641,0.1763,0.8237,-2.799999999999954,-1.400000000000091,0.2000000000000002,0.1600000000000079,-0.03999999999998671,False,False,False,True,False
367,7,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,1.5466666666666669,5.1925587783545275,-0.8266666666666662,4.2,0.883,0.1166,4.200000000000044,-0.20000000000004547,-0.1999999999999997,1.8,-0.6399999999999977,False,False,False,True,False
367,8,PLACE_AT_1,PLACE_AT_3,1,3,3,5,15,-1.5466666666666675,2.7510690562726614,-2.9466666666666677,-0.33333333333333376,0.0045,0.9948,-5.0,0.2000000000000454,-0.1999999999999997,-1.4399999999999977,-1.0,False,False,True,False,False
263,1,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-1.2266666666666646,3.591153150783317,-2.9599999999999977,0.5066666666666687,0.0897,0.9102,-3.400000000000091,3.3999999999999773,-0.1999999999999997,-1.6399999999999753,-0.16000000000003656,False,False,False,True,False
263,2,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-0.03999999999999915,7.191741295204025,-3.306666666666665,3.5066666666666677,0.4747,0.5251,-1.0000000000000004,-4.399999999999977,0.0,-1.440000000000003,2.6399999999999872,False,False,False,True,False
263,3,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-0.9599999999999976,6.092712274278415,-3.1199999999999974,1.1866666666666692,0.1908,0.8092,-2.3999999999998654,4.399999999999977,-0.2000000000000001,3.040000000000003,1.9600000000000195,False,False,False,True,False
263,4,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-1.573333333333333,2.758743675419423,-2.8933333333333326,-0.26666666666666566,0.0103,0.9897,-5.0,-1.3999999999999773,0.0,-1.959999999999991,-1.2000000000000002,False,False,True,False,False
263,5,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-1.973333333333333,4.964368276120575,-3.8799999999999994,0.0399999999999996,0.0274,0.9724,-5.400000000000091,0.6000000000000227,0.19999999999999973,0.8,-1.5999999999999996,False,False,False,True,False
263,6,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,0.6533333333333324,4.173019918248084,-1.2933333333333348,2.639999999999999,0.7297,0.2701,2.0,0.20000000000004542,0.0,-0.7200000000000047,1.920000000000027,False,False,False,True,False
263,7,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-3.0399999999999974,8.469170983210645,-7.119999999999998,0.8666666666666684,0.0658,0.9342,-8.200000000000045,0.599999999999909,0.3999999999999999,-1.0799999999999954,-3.3200000000000056,False,False,False,True,False
263,8,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-0.34666666666666696,4.008182107829409,-1.8933333333333344,1.1333333333333322,0.3305,0.669,-1.0000000000000018,-1.7999999999999543,0.1999999999999997,-0.04000000000000914,0.16000000000000258,False,False,False,True,False
269,1,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,0.533333333333335,4.576128536323293,-1.8133333333333297,2.560000000000001,0.6939,0.3061,0.7999999999999545,6.0,-0.9999999999999999,1.0,1.5600000000000138,False,False,False,True,False
269,2,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-1.3466666666666685,4.269136190088554,-3.34666666666667,0.5199999999999984,0.0823,0.9174,-4.600000000000136,-2.7999999999999545,0.0,-0.16000000000001346,-4.560000000000013,False,False,False,True,False
269,3,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-0.11999999999999937,4.457930333365794,-1.786666666666666,1.8,0.4314,0.562,-0.3999999999998638,-0.2000000000000454,0.0,1.840000000000009,2.7200000000000273,True,False,False,True,False
269,4,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-1.2266666666666666,4.0559421429141045,-3.0400000000000005,0.8133333333333329,0.1125,0.887,-2.7999999999999545,4.400000000000093,0.0,-1.3600000000000023,3.4000000000000004,False,False,False,True,False
269,5,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,0.4666666666666662,3.604494548807219,-0.9733333333333348,2.4666666666666663,0.6652,0.334,1.7999999999999545,2.0,0.0,0.7600000000000022,-0.07999999999999563,False,False,False,True,False
269,6,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-1.306666666666665,7.148572951162718,-4.853333333333333,1.8666666666666678,0.2345,0.7655,-2.400000000000091,3.6000000000001364,0.3999999999999998,0.6799999999999962,-1.9999999999999996,False,False,False,True,False
269,7,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,0.29333333333333655,3.918357284567581,-1.519999999999996,2.240000000000006,0.6067,0.3932,1.200000000000046,1.599999999999909,0.0,-0.15999999999999093,-0.3199999999999821,False,False,False,True,False
269,8,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-1.2000000000000006,6.338093449250222,-4.400000000000001,1.7333333333333332,0.2211,0.7759,-3.6000000000001364,0.0,0.0,-1.0,-0.7999999999999998,False,False,False,True,False
271,1,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-2.639999999999998,3.1040986729529982,-4.186666666666663,-1.1866666666666656,0.0,1.0,-7.599999999999909,-0.40000000000009095,0.2000000000000001,-2.0799999999999894,-0.11999999999998745,False,False,True,False,False
271,2,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-0.34666666666666696,3.248266937189443,-1.6799999999999997,1.0533333333333321,0.3017,0.6978,-1.7999999999999545,-1.8000000000000682,-0.2000000000000002,1.1199999999999875,1.5199999999999934,True,False,False,True,False
271,3,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-1.7066666666666654,4.645653370420055,-3.9603333333333315,0.17333333333333437,0.0424,0.9576,-4.399999999999864,1.6000000000000245,0.19999999999999934,-2.2,-0.5599999999999961,False,False,False,True,False
271,4,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-1.9466666666666679,8.907289684511754,-5.733333333333333,1.8936666666666602,0.1668,0.8328,-6.399999999999862,-0.8000000000000682,-0.2000000000000002,-0.39999999999999997,-1.279999999999995,False,False,False,True,False
271,5,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-1.2533333333333336,2.399364995358641,-2.2533333333333316,-0.2666666666666676,0.0056,0.9944,-4.600000000000136,-4.2000000000000455,0.0,-0.3600000000000023,-0.9200000000000046,False,False,True,False,False
271,6,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,0.040000000000002,2.9916073080727483,-1.2399999999999958,1.4133333333333313,0.511,0.4889,0.3999999999998636,3.400000000000091,-0.2000000000000002,-0.6399999999999865,1.9599999999999969,False,False,False,True,False
271,7,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-1.7199999999999995,5.7969450082411,-4.6000000000000005,0.9733333333333339,0.1096,0.8901,-5.799999999999956,-3.199999999999932,0.0,-0.9199999999999933,-0.6400000000000199,False,False,False,True,False
271,8,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,1.1333333333333333,4.662719419067844,-1.3599999999999997,3.0133333333333305,0.8372,0.1625,2.0,-11.0,0.4000000000000002,1.560000000000008,1.8400000000000087,False,False,False,True,False
277,1,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-0.4799999999999998,9.151362115632217,-4.146666666666666,3.346999999999996,0.3895,0.6093,-1.2000000000000455,-0.8000000000000114,0.2000000000000001,-0.6400000000000032,0.24000000000000918,False,False,False,True,False
277,2,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-0.6933333333333337,2.119119313928942,-1.6933333333333336,0.2933333333333327,0.0919,0.9063,-1.0,-0.6000000000000227,0.6000000000000001,-0.8400000000000091,-0.4800000000000013,False,False,False,True,False
277,3,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-1.5199999999999996,4.323226308474459,-3.427,0.3069999999999962,0.0555,0.9443,-4.2000000000000455,1.8000000000000114,0.0,-0.4,3.9999999999999996,False,False,False,True,False
