seed,proposal_index,action,scenario,replication,block_day_count,scenario_replication_five_day_policy_delta
317,2,PLACE_AT_1,exploratory,3,5,-1.0
317,2,PLACE_AT_1,exploratory,4,5,-2.0
317,2,PLACE_AT_1,neutral,0,5,1.3999999999999986
317,2,PLACE_AT_1,neutral,1,5,7.0
317,2,PLACE_AT_1,neutral,2,5,-1.000000000000007
317,2,PLACE_AT_1,neutral,3,5,3.000000000000007
317,2,PLACE_AT_1,neutral,4,5,4.400000000000006
317,2,PLACE_AT_10,conservative,0,5,0.1999999999999993
317,2,PLACE_AT_10,conservative,1,5,0.0
317,2,PLACE_AT_10,conservative,2,5,0.20000000000000284
317,2,PLACE_AT_10,conservative,3,5,0.0
317,2,PLACE_AT_10,conservative,4,5,0.0
317,2,PLACE_AT_10,exploratory,0,5,0.0
317,2,PLACE_AT_10,exploratory,1,5,0.0
317,2,PLACE_AT_10,exploratory,2,5,0.0
317,2,PLACE_AT_10,exploratory,3,5,0.0
317,2,PLACE_AT_10,exploratory,4,5,0.0
317,2,PLACE_AT_10,neutral,0,5,0.0
317,2,PLACE_AT_10,neutral,1,5,15.0
317,2,PLACE_AT_10,neutral,2,5,0.0
317,2,PLACE_AT_10,neutral,3,5,5.399999999999999
317,2,PLACE_AT_10,neutral,4,5,0.0
317,2,PLACE_AT_2,conservative,0,5,-5.799999999999997
317,2,PLACE_AT_2,conservative,1,5,8.400000000000002
317,2,PLACE_AT_2,conservative,2,5,2.0
317,2,PLACE_AT_2,conservative,3,5,11.6
317,2,PLACE_AT_2,conservative,4,5,9.199999999999996
317,2,PLACE_AT_2,exploratory,0,5,-1.7999999999999972
317,2,PLACE_AT_2,exploratory,1,5,-10.800000000000011
317,2,PLACE_AT_2,exploratory,2,5,-2.3999999999999915
317,2,PLACE_AT_2,exploratory,3,5,0.0
317,2,PLACE_AT_2,exploratory,4,5,-2.0
317,2,PLACE_AT_2,neutral,0,5,1.3999999999999986
317,2,PLACE_AT_2,neutral,1,5,8.0
317,2,PLACE_AT_2,neutral,2,5,-1.000000000000007
317,2,PLACE_AT_2,neutral,3,5,3.000000000000007
317,2,PLACE_AT_2,neutral,4,5,4.800000000000004
317,2,PLACE_AT_3,conservative,0,5,-2.0
317,2,PLACE_AT_3,conservative,1,5,8.400000000000002
317,2,PLACE_AT_3,conservative,2,5,5.0
317,2,PLACE_AT_3,conservative,3,5,9.199999999999998
317,2,PLACE_AT_3,conservative,4,5,2.200000000000001
317,2,PLACE_AT_3,exploratory,0,5,-6.599999999999994
317,2,PLACE_AT_3,exploratory,1,5,-10.800000000000011
317,2,PLACE_AT_3,exploratory,2,5,1.6000000000000085
317,2,PLACE_AT_3,exploratory,3,5,0.0
317,2,PLACE_AT_3,exploratory,4,5,-2.0
317,2,PLACE_AT_3,neutral,0,5,1.3999999999999986
317,2,PLACE_AT_3,neutral,1,5,7.0
317,2,PLACE_AT_3,neutral,2,5,-1.000000000000007
317,2,PLACE_AT_3,neutral,3,5,1.000000000000007
317,2,PLACE_AT_3,neutral,4,5,10.799999999999997
317,2,PLACE_AT_5,conservative,0,5,2.200000000000003
317,2,PLACE_AT_5,conservative,1,5,3.400000000000002
317,2,PLACE_AT_5,conservative,2,5,0.0
317,2,PLACE_AT_5,conservative,3,5,10.800000000000002
317,2,PLACE_AT_5,conservative,4,5,0.0
317,2,PLACE_AT_5,exploratory,0,5,-9.599999999999994
317,2,PLACE_AT_5,exploratory,1,5,1.1999999999999886
317,2,PLACE_AT_5,exploratory,2,5,-3.3999999999999915
317,2,PLACE_AT_5,exploratory,3,5,2.0
317,2,PLACE_AT_5,exploratory,4,5,-3.0
317,2,PLACE_AT_5,neutral,0,5,-1.0
317,2,PLACE_AT_5,neutral,1,5,6.0
317,2,PLACE_AT_5,neutral,2,5,0.0
317,2,PLACE_AT_5,neutral,3,5,3.8000000000000043
317,2,PLACE_AT_5,neutral,4,5,11.400000000000006
317,3,PLACE_AT_1,conservative,0,5,2.0
317,3,PLACE_AT_1,conservative,1,5,4.0
317,3,PLACE_AT_1,conservative,2,5,1.7999999999999936
317,3,PLACE_AT_1,conservative,3,5,5.800000000000001
317,3,PLACE_AT_1,conservative,4,5,2.0
317,3,PLACE_AT_1,exploratory,0,5,5.0
317,3,PLACE_AT_1,exploratory,1,5,1.0
317,3,PLACE_AT_1,exploratory,2,5,3.0
317,3,PLACE_AT_1,exploratory,3,5,10.0
317,3,PLACE_AT_1,exploratory,4,5,2.3999999999999915
317,3,PLACE_AT_1,neutral,0,5,9.799999999999997
317,3,PLACE_AT_1,neutral,1,5,-5.400000000000006
317,3,PLACE_AT_1,neutral,2,5,-10.400000000000013
317,3,PLACE_AT_1,neutral,3,5,7.399999999999999
317,3,PLACE_AT_1,neutral,4,5,-9.0
317,3,PLACE_AT_10,conservative,0,5,0.0
317,3,PLACE_AT_10,conservative,1,5,0.0
317,3,PLACE_AT_10,conservative,2,5,0.0
317,3,PLACE_AT_10,conservative,3,5,0.0
317,3,PLACE_AT_10,conservative,4,5,0.0
317,3,PLACE_AT_10,exploratory,0,5,0.0
317,3,PLACE_AT_10,exploratory,1,5,0.0
317,3,PLACE_AT_10,exploratory,2,5,0.0
317,3,PLACE_AT_10,exploratory,3,5,3.0
317,3,PLACE_AT_10,exploratory,4,5,0.0
317,3,PLACE_AT_10,neutral,0,5,0.0
317,3,PLACE_AT_10,neutral,1,5,0.0
317,3,PLACE_AT_10,neutral,2,5,0.0
317,3,PLACE_AT_10,neutral,3,5,0.0
317,3,PLACE_AT_10,neutral,4,5,0.0
317,3,PLACE_AT_2,conservative,0,5,-1.0
317,3,PLACE_AT_2,conservative,1,5,2.0000000000000036
317,3,PLACE_AT_2,conservative,2,5,-1.2000000000000064
317,3,PLACE_AT_2,conservative,3,5,4.800000000000001
317,3,PLACE_AT_2,conservative,4,5,1.0
317,3,PLACE_AT_2,exploratory,0,5,5.0
317,3,PLACE_AT_2,exploratory,1,5,1.0
317,3,PLACE_AT_2,exploratory,2,5,3.0
317,3,PLACE_AT_2,exploratory,3,5,6.0
317,3,PLACE_AT_2,exploratory,4,5,3.3999999999999915
317,3,PLACE_AT_2,neutral,0,5,6.799999999999997
317,3,PLACE_AT_2,neutral,1,5,-2.4000000000000057
317,3,PLACE_AT_2,neutral,2,5,-6.400000000000006
317,3,PLACE_AT_2,neutral,3,5,8.0
317,3,PLACE_AT_2,neutral,4,5,-6.0
317,3,PLACE_AT_3,conservative,0,5,-1.0
317,3,PLACE_AT_3,conservative,1,5,2.0000000000000036
317,3,PLACE_AT_3,conservative,2,5,2.8000000000000007
317,3,PLACE_AT_3,conservative,3,5,4.800000000000001
317,3,PLACE_AT_3,conservative,4,5,1.0
317,3,PLACE_AT_3,exploratory,0,5,5.0
317,3,PLACE_AT_3,exploratory,1,5,1.0
317,3,PLACE_AT_3,exploratory,2,5,3.0
317,3,PLACE_AT_3,exploratory,3,5,9.0
317,3,PLACE_AT_3,exploratory,4,5,3.3999999999999915
317,3,PLACE_AT_3,neutral,0,5,5.799999999999997
317,3,PLACE_AT_3,neutral,1,5,11.0
317,3,PLACE_AT_3,neutral,2,5,-8.400000000000013
317,3,PLACE_AT_3,neutral,3,5,5.399999999999999
317,3,PLACE_AT_3,neutral,4,5,-6.0
317,3,PLACE_AT_5,conservative,0,5,0.0
317,3,PLACE_AT_5,conservative,1,5,0.0
317,3,PLACE_AT_5,conservative,2,5,0.9999999999999964
317,3,PLACE_AT_5,conservative,3,5,3.8000000000000007
317,3,PLACE_AT_5,conservative,4,5,2.0
317,3,PLACE_AT_5,exploratory,0,5,4.0
317,3,PLACE_AT_5,exploratory,1,5,0.0
317,3,PLACE_AT_5,exploratory,2,5,0.0
317,3,PLACE_AT_5,exploratory,3,5,3.0
317,3,PLACE_AT_5,exploratory,4,5,-1.4000000000000057
317,3,PLACE_AT_5,neutral,0,5,5.200000000000003
317,3,PLACE_AT_5,neutral,1,5,6.0
317,3,PLACE_AT_5,neutral,2,5,-4.0
317,3,PLACE_AT_5,neutral,3,5,8.0
317,3,PLACE_AT_5,neutral,4,5,-5.0
317,4,PLACE_AT_1,conservative,0,5,7.199999999999996
317,4,PLACE_AT_1,conservative,1,5,14.200000000000006
317,4,PLACE_AT_1,conservative,2,5,-10.600000000000001
317,4,PLACE_AT_1,conservative,3,5,3.0
317,4,PLACE_AT_1,conservative,4,5,1.0
317,4,PLACE_AT_1,exploratory,0,5,10.599999999999994
317,4,PLACE_AT_1,exploratory,1,5,7.59999999999998
317,4,PLACE_AT_1,exploratory,2,5,-3.0
317,4,PLACE_AT_1,exploratory,3,5,7.799999999999997
317,4,PLACE_AT_1,exploratory,4,5,10.600000000000009
317,4,PLACE_AT_1,neutral,0,5,8.399999999999999
317,4,PLACE_AT_1,neutral,1,5,-1.0
317,4,PLACE_AT_1,neutral,2,5,-2.400000000000013
317,4,PLACE_AT_1,neutral,3,5,-4.399999999999999
317,4,PLACE_AT_1,neutral,4,5,-2.799999999999997
317,4,PLACE_AT_10,conservative,0,5,0.7999999999999972
317,4,PLACE_AT_10,conservative,1,5,12.200000000000006
317,4,PLACE_AT_10,conservative,2,5,1.0
317,4,PLACE_AT_10,conservative,3,5,-4.400000000000002
317,4,PLACE_AT_10,conservative,4,5,1.0
317,4,PLACE_AT_10,exploratory,0,5,3.999999999999986
317,4,PLACE_AT_10,exploratory,1,5,0.0
317,4,PLACE_AT_10,exploratory,2,5,-7.0
317,4,PLACE_AT_10,exploratory,3,5,2.0
317,4,PLACE_AT_10,exploratory,4,5,4.0
317,4,PLACE_AT_10,neutral,0,5,13.599999999999994
317,4,PLACE_AT_10,neutral,1,5,0.0
317,4,PLACE_AT_10,neutral,2,5,4.0
317,4,PLACE_AT_10,neutral,3,5,6.0
317,4,PLACE_AT_10,neutral,4,5,-3.799999999999997
317,4,PLACE_AT_2,conservative,0,5,10.199999999999996
317,4,PLACE_AT_2,conservative,1,5,14.200000000000006
317,4,PLACE_AT_2,conservative,2,5,-9.600000000000001
317,4,PLACE_AT_2,conservative,3,5,3.0
317,4,PLACE_AT_2,conservative,4,5,1.0
317,4,PLACE_AT_2,exploratory,0,5,10.599999999999994
317,4,PLACE_AT_2,exploratory,1,5,7.59999999999998
317,4,PLACE_AT_2,exploratory,2,5,-3.0
317,4,PLACE_AT_2,exploratory,3,5,3.0
317,4,PLACE_AT_2,exploratory,4,5,10.600000000000009
317,4,PLACE_AT_2,neutral,0,5,8.399999999999999
317,4,PLACE_AT_2,neutral,1,5,-1.0
317,4,PLACE_AT_2,neutral,2,5,-2.400000000000013
317,4,PLACE_AT_2,neutral,3,5,-4.399999999999999
317,4,PLACE_AT_2,neutral,4,5,-2.799999999999997
317,4,PLACE_AT_3,conservative,0,5,-2.200000000000003
317,4,PLACE_AT_3,conservative,1,5,14.200000000000006
317,4,PLACE_AT_3,conservative,2,5,-3.0
317,4,PLACE_AT_3,conservative,3,5,3.0
317,4,PLACE_AT_3,conservative,4,5,1.0
317,4,PLACE_AT_3,exploratory,0,5,8.799999999999997
317,4,PLACE_AT_3,exploratory,1,5,5.59999999999998
317,4,PLACE_AT_3,exploratory,2,5,2.0
317,4,PLACE_AT_3,exploratory,3,5,6.0
317,4,PLACE_AT_3,exploratory,4,5,16.80000000000001
317,4,PLACE_AT_3,neutral,0,5,8.399999999999999
317,4,PLACE_AT_3,neutral,1,5,-1.0
317,4,PLACE_AT_3,neutral,2,5,1.5999999999999872
317,4,PLACE_AT_3,neutral,3,5,-3.3999999999999986
317,4,PLACE_AT_3,neutral,4,5,-2.799999999999997
317,4,PLACE_AT_5,conservative,0,5,-1.2000000000000028
317,4,PLACE_AT_5,conservative,1,5,2.200000000000003
317,4,PLACE_AT_5,conservative,2,5,-7.0
317,4,PLACE_AT_5,conservative,3,5,2.0
317,4,PLACE_AT_5,conservative,4,5,1.0
317,4,PLACE_AT_5,exploratory,0,5,11.599999999999994
317,4,PLACE_AT_5,exploratory,1,5,5.59999999999998
317,4,PLACE_AT_5,exploratory,2,5,-5.0
317,4,PLACE_AT_5,exploratory,3,5,1.0
317,4,PLACE_AT_5,exploratory,4,5,9.800000000000011
317,4,PLACE_AT_5,neutral,0,5,2.3999999999999986
317,4,PLACE_AT_5,neutral,1,5,-1.0
317,4,PLACE_AT_5,neutral,2,5,1.5999999999999872
317,4,PLACE_AT_5,neutral,3,5,-0.7999999999999972
317,4,PLACE_AT_5,neutral,4,5,-1.7999999999999972
317,5,PLACE_AT_1,conservative,0,5,0.0
317,5,PLACE_AT_1,conservative,1,5,5.0
317,5,PLACE_AT_1,conservative,2,5,11.799999999999997
317,5,PLACE_AT_1,conservative,3,5,3.399999999999995
317,5,PLACE_AT_1,conservative,4,5,4.0
317,5,PLACE_AT_1,exploratory,0,5,7.0
317,5,PLACE_AT_1,exploratory,1,5,9.0
317,5,PLACE_AT_1,exploratory,2,5,2.0
317,5,PLACE_AT_1,exploratory,3,5,4.0
317,5,PLACE_AT_1,exploratory,4,5,4.0
317,5,PLACE_AT_1,neutral,0,5,2.0
317,5,PLACE_AT_1,neutral,1,5,2.5999999999999943
317,5,PLACE_AT_1,neutral,2,5,-2.0
317,5,PLACE_AT_1,neutral,3,5,2.0
317,5,PLACE_AT_1,neutral,4,5,7.000000000000007
317,5,PLACE_AT_10,conservative,0,5,0.0
317,5,PLACE_AT_10,conservative,1,5,0.0
317,5,PLACE_AT_10,conservative,2,5,6.199999999999999
317,5,PLACE_AT_10,conservative,3,5,0.0
317,5,PLACE_AT_10,conservative,4,5,0.0
317,5,PLACE_AT_10,exploratory,0,5,6.0
317,5,PLACE_AT_10,exploratory,1,5,4.59999999999998
317,5,PLACE_AT_10,exploratory,2,5,2.0
317,5,PLACE_AT_10,exploratory,3,5,0.0
317,5,PLACE_AT_10,exploratory,4,5,0.0
317,5,PLACE_AT_10,neutral,0,5,0.0
317,5,PLACE_AT_10,neutral,1,5,0.0
317,5,PLACE_AT_10,neutral,2,5,0.0
317,5,PLACE_AT_10,neutral,3,5,0.0
317,5,PLACE_AT_10,neutral,4,5,0.0
317,5,PLACE_AT_2,conservative,0,5,2.0
317,5,PLACE_AT_2,conservative,1,5,2.0
317,5,PLACE_AT_2,conservative,2,5,11.799999999999997
317,5,PLACE_AT_2,conservative,3,5,3.999999999999993
317,5,PLACE_AT_2,conservative,4,5,-0.9999999999999929
317,5,PLACE_AT_2,exploratory,0,5,6.0
317,5,PLACE_AT_2,exploratory,1,5,10.0
317,5,PLACE_AT_2,exploratory,2,5,2.0
317,5,PLACE_AT_2,exploratory,3,5,3.0
317,5,PLACE_AT_2,exploratory,4,5,-0.4000000000000057
317,5,PLACE_AT_2,neutral,0,5,3.0
317,5,PLACE_AT_2,neutral,1,5,2.5999999999999943
317,5,PLACE_AT_2,neutral,2,5,-1.0
317,5,PLACE_AT_2,neutral,3,5,2.0
317,5,PLACE_AT_2,neutral,4,5,9.000000000000007
317,5,PLACE_AT_3,conservative,0,5,2.0
317,5,PLACE_AT_3,conservative,1,5,2.0
317,5,PLACE_AT_3,conservative,2,5,11.799999999999997
317,5,PLACE_AT_3,conservative,3,5,3.999999999999993
317,5,PLACE_AT_3,conservative,4,5,-0.9999999999999929
317,5,PLACE_AT_3,exploratory,0,5,7.0
317,5,PLACE_AT_3,exploratory,1,5,7.59999999999998
317,5,PLACE_AT_3,exploratory,2,5,2.0
317,5,PLACE_AT_3,exploratory,3,5,3.0
317,5,PLACE_AT_3,exploratory,4,5,4.0
317,5,PLACE_AT_3,neutral,0,5,3.0
317,5,PLACE_AT_3,neutral,1,5,2.5999999999999943
317,5,PLACE_AT_3,neutral,2,5,2.999999999999993
317,5,PLACE_AT_3,neutral,3,5,2.0
317,5,PLACE_AT_3,neutral,4,5,6.6000000000000085
317,5,PLACE_AT_5,conservative,0,5,0.9999999999999964
317,5,PLACE_AT_5,conservative,1,5,2.0
317,5,PLACE_AT_5,conservative,2,5,7.599999999999998
317,5,PLACE_AT_5,conservative,3,5,0.5999999999999996
317,5,PLACE_AT_5,conservative,4,5,0.600000000000005
317,5,PLACE_AT_5,exploratory,0,5,8.0
317,5,PLACE_AT_5,exploratory,1,5,5.59999999999998
317,5,PLACE_AT_5,exploratory,2,5,2.0
317,5,PLACE_AT_5,exploratory,3,5,2.0
317,5,PLACE_AT_5,exploratory,4,5,1.0
317,5,PLACE_AT_5,neutral,0,5,3.0
317,5,PLACE_AT_5,neutral,1,5,4.0
317,5,PLACE_AT_5,neutral,2,5,-1.000000000000007
317,5,PLACE_AT_5,neutral,3,5,2.0
317,5,PLACE_AT_5,neutral,4,5,4.6000000000000085
317,6,PLACE_AT_1,conservative,0,5,0.7999999999999936
317,6,PLACE_AT_1,conservative,1,5,2.0000000000000036
317,6,PLACE_AT_1,conservative,2,5,-1.0
317,6,PLACE_AT_1,conservative,3,5,1.0
317,6,PLACE_AT_1,conservative,4,5,7.200000000000001
317,6,PLACE_AT_1,exploratory,0,5,1.0
317,6,PLACE_AT_1,exploratory,1,5,6.0
317,6,PLACE_AT_1,exploratory,2,5,10.0
317,6,PLACE_AT_1,exploratory,3,5,-9.40000000000002
317,6,PLACE_AT_1,exploratory,4,5,-5.0
317,6,PLACE_AT_1,neutral,0,5,-1.0
317,6,PLACE_AT_1,neutral,1,5,-3.799999999999997
317,6,PLACE_AT_1,neutral,2,5,-0.4000000000000057
317,6,PLACE_AT_1,neutral,3,5,-4.600000000000001
317,6,PLACE_AT_1,neutral,4,5,1.0
317,6,PLACE_AT_10,conservative,0,5,0.0
317,6,PLACE_AT_10,conservative,1,5,0.0
317,6,PLACE_AT_10,conservative,2,5,0.0
317,6,PLACE_AT_10,conservative,3,5,0.0
317,6,PLACE_AT_10,conservative,4,5,0.0
317,6,PLACE_AT_10,exploratory,0,5,10.0
317,6,PLACE_AT_10,exploratory,1,5,0.0
317,6,PLACE_AT_10,exploratory,2,5,0.0
317,6,PLACE_AT_10,exploratory,3,5,3.0
317,6,PLACE_AT_10,exploratory,4,5,4.0
317,6,PLACE_AT_10,neutral,0,5,0.0
317,6,PLACE_AT_10,neutral,1,5,2.200000000000003
317,6,PLACE_AT_10,neutral,2,5,0.0
317,6,PLACE_AT_10,neutral,3,5,0.0
317,6,PLACE_AT_10,neutral,4,5,1.0
317,6,PLACE_AT_2,conservative,0,5,-0.2000000000000064
317,6,PLACE_AT_2,conservative,1,5,3.0000000000000036
317,6,PLACE_AT_2,conservative,2,5,-1.0
317,6,PLACE_AT_2,conservative,3,5,1.0
317,6,PLACE_AT_2,conservative,4,5,5.799999999999992
317,6,PLACE_AT_2,exploratory,0,5,1.0
317,6,PLACE_AT_2,exploratory,1,5,5.0
317,6,PLACE_AT_2,exploratory,2,5,10.0
317,6,PLACE_AT_2,exploratory,3,5,-9.800000000000011
317,6,PLACE_AT_2,exploratory,4,5,-7.0
317,6,PLACE_AT_2,neutral,0,5,1.0
317,6,PLACE_AT_2,neutral,1,5,-2.799999999999997
317,6,PLACE_AT_2,neutral,2,5,-2.4000000000000057
317,6,PLACE_AT_2,neutral,3,5,-3.6000000000000014
317,6,PLACE_AT_2,neutral,4,5,1.0
317,6,PLACE_AT_3,conservative,0,5,1.7999999999999936
317,6,PLACE_AT_3,conservative,1,5,1.8000000000000007
317,6,PLACE_AT_3,conservative,2,5,-1.0
317,6,PLACE_AT_3,conservative,3,5,1.0
317,6,PLACE_AT_3,conservative,4,5,6.799999999999992
317,6,PLACE_AT_3,exploratory,0,5,2.0
317,6,PLACE_AT_3,exploratory,1,5,4.0
317,6,PLACE_AT_3,exploratory,2,5,6.0
317,6,PLACE_AT_3,exploratory,3,5,-5.200000000000003
317,6,PLACE_AT_3,exploratory,4,5,-8.0
317,6,PLACE_AT_3,neutral,0,5,2.0
317,6,PLACE_AT_3,neutral,1,5,-0.7999999999999972
317,6,PLACE_AT_3,neutral,2,5,1.0
317,6,PLACE_AT_3,neutral,3,5,-3.0
317,6,PLACE_AT_3,neutral,4,5,1.0
317,6,PLACE_AT_5,conservative,0,5,6.799999999999994
317,6,PLACE_AT_5,conservative,1,5,1.0
317,6,PLACE_AT_5,conservative,2,5,-1.0
317,6,PLACE_AT_5,conservative,3,5,3.0
317,6,PLACE_AT_5,conservative,4,5,6.799999999999995
317,6,PLACE_AT_5,exploratory,0,5,5.0
317,6,PLACE_AT_5,exploratory,1,5,3.0
317,6,PLACE_AT_5,exploratory,2,5,7.0
317,6,PLACE_AT_5,exploratory,3,5,-7.000000000000014
317,6,PLACE_AT_5,exploratory,4,5,-6.0
317,6,PLACE_AT_5,neutral,0,5,3.0
317,6,PLACE_AT_5,neutral,1,5,3.0
317,6,PLACE_AT_5,neutral,2,5,-7.105427357601002e-15
317,6,PLACE_AT_5,neutral,3,5,0.0
317,6,PLACE_AT_5,neutral,4,5,1.0
317,7,PLACE_AT_1,conservative,0,5,15.0
317,7,PLACE_AT_1,conservative,1,5,-0.7999999999999936
317,7,PLACE_AT_1,conservative,2,5,1.1999999999999993
317,7,PLACE_AT_1,conservative,3,5,3.599999999999998
317,7,PLACE_AT_1,conservative,4,5,-2.1999999999999957
317,7,PLACE_AT_1,exploratory,0,5,6.0
317,7,PLACE_AT_1,exploratory,1,5,0.6000000000000085
317,7,PLACE_AT_1,exploratory,2,5,-2.8000000000000114
317,7,PLACE_AT_1,exploratory,3,5,3.3999999999999915
317,7,PLACE_AT_1,exploratory,4,5,12.600000000000009
317,7,PLACE_AT_1,neutral,0,5,8.599999999999994
317,7,PLACE_AT_1,neutral,1,5,7.400000000000006
317,7,PLACE_AT_1,neutral,2,5,-10.800000000000011
317,7,PLACE_AT_1,neutral,3,5,20.799999999999997
317,7,PLACE_AT_1,neutral,4,5,-10.200000000000003
317,7,PLACE_AT_10,conservative,0,5,0.0
317,7,PLACE_AT_10,conservative,1,5,0.0
317,7,PLACE_AT_10,conservative,2,5,0.0
317,7,PLACE_AT_10,conservative,3,5,0.0
317,7,PLACE_AT_10,conservative,4,5,0.0
317,7,PLACE_AT_10,exploratory,0,5,0.0
317,7,PLACE_AT_10,exploratory,1,5,0.0
317,7,PLACE_AT_10,exploratory,2,5,0.0
317,7,PLACE_AT_10,exploratory,3,5,0.0
317,7,PLACE_AT_10,exploratory,4,5,0.0
317,7,PLACE_AT_10,neutral,0,5,0.0
317,7,PLACE_AT_10,neutral,1,5,0.0
317,7,PLACE_AT_10,neutral,2,5,0.0
317,7,PLACE_AT_10,neutral,3,5,0.0
317,7,PLACE_AT_10,neutral,4,5,0.0
317,7,PLACE_AT_2,conservative,0,5,15.0
317,7,PLACE_AT_2,conservative,1,5,1.2000000000000064
317,7,PLACE_AT_2,conservative,2,5,3.1999999999999957
317,7,PLACE_AT_2,conservative,3,5,4.600000000000001
317,7,PLACE_AT_2,conservative,4,5,-2.1999999999999957
317,7,PLACE_AT_2,exploratory,0,5,0.6000000000000085
317,7,PLACE_AT_2,exploratory,1,5,0.6000000000000085
317,7,PLACE_AT_2,exploratory,2,5,-2.8000000000000114
317,7,PLACE_AT_2,exploratory,3,5,0.3999999999999915
317,7,PLACE_AT_2,exploratory,4,5,5.800000000000011
317,7,PLACE_AT_2,neutral,0,5,8.599999999999994
317,7,PLACE_AT_2,neutral,1,5,5.800000000000004
317,7,PLACE_AT_2,neutral,2,5,-6.800000000000011
317,7,PLACE_AT_2,neutral,3,5,20.799999999999997
317,7,PLACE_AT_2,neutral,4,5,2.1999999999999957
317,7,PLACE_AT_3,conservative,0,5,12.600000000000001
317,7,PLACE_AT_3,conservative,1,5,-0.5999999999999979
317,7,PLACE_AT_3,conservative,2,5,0.1999999999999993
317,7,PLACE_AT_3,conservative,3,5,2.6000000000000014
317,7,PLACE_AT_3,conservative,4,5,0.8000000000000043
317,7,PLACE_AT_3,exploratory,0,5,2.6000000000000085
317,7,PLACE_AT_3,exploratory,1,5,1.6000000000000085
317,7,PLACE_AT_3,exploratory,2,5,-1.8000000000000114
317,7,PLACE_AT_3,exploratory,3,5,6.200000000000003
317,7,PLACE_AT_3,exploratory,4,5,5.800000000000011
317,7,PLACE_AT_3,neutral,0,5,8.0
317,7,PLACE_AT_3,neutral,1,5,-0.79999999999999
317,7,PLACE_AT_3,neutral,2,5,0.19999999999998153
317,7,PLACE_AT_3,neutral,3,5,14.799999999999997
317,7,PLACE_AT_3,neutral,4,5,4.200000000000003
317,7,PLACE_AT_5,conservative,0,5,11.600000000000001
317,7,PLACE_AT_5,conservative,1,5,1.4000000000000021
317,7,PLACE_AT_5,conservative,2,5,0.1999999999999993
317,7,PLACE_AT_5,conservative,3,5,1.8000000000000007
317,7,PLACE_AT_5,conservative,4,5,0.0
317,7,PLACE_AT_5,exploratory,0,5,7.6000000000000085
317,7,PLACE_AT_5,exploratory,1,5,2.6000000000000085
317,7,PLACE_AT_5,exploratory,2,5,-1.8000000000000114
317,7,PLACE_AT_5,exploratory,3,5,3.200000000000003
317,7,PLACE_AT_5,exploratory,4,5,9.400000000000006
317,7,PLACE_AT_5,neutral,0,5,6.0
317,7,PLACE_AT_5,neutral,1,5,-2.1999999999999957
317,7,PLACE_AT_5,neutral,2,5,-5.800000000000011
317,7,PLACE_AT_5,neutral,3,5,9.200000000000003
317,7,PLACE_AT_5,neutral,4,5,0.9999999999999929
317,8,PLACE_AT_1,conservative,0,5,-4.0
317,8,PLACE_AT_1,conservative,1,5,-1.0
317,8,PLACE_AT_1,conservative,2,5,10.8
317,8,PLACE_AT_1,conservative,3,5,3.0
317,8,PLACE_AT_1,conservative,4,5,9.999999999999996
317,8,PLACE_AT_1,exploratory,0,5,4.400000000000006
317,8,PLACE_AT_1,exploratory,1,5,1.0
317,8,PLACE_AT_1,exploratory,2,5,0.0
317,8,PLACE_AT_1,exploratory,3,5,-13.800000000000011
317,8,PLACE_AT_1,exploratory,4,5,4.0
317,8,PLACE_AT_1,neutral,0,5,5.0
317,8,PLACE_AT_1,neutral,1,5,-0.4000000000000057
317,8,PLACE_AT_1,neutral,2,5,-3.000000000000007
317,8,PLACE_AT_1,neutral,3,5,6.399999999999999
317,8,PLACE_AT_1,neutral,4,5,2.0
317,8,PLACE_AT_10,conservative,0,5,0.0
317,8,PLACE_AT_10,conservative,1,5,0.0
317,8,PLACE_AT_10,conservative,2,5,0.0
317,8,PLACE_AT_10,conservative,3,5,0.0
317,8,PLACE_AT_10,conservative,4,5,0.0
317,8,PLACE_AT_10,exploratory,0,5,0.0
317,8,PLACE_AT_10,exploratory,1,5,0.0
317,8,PLACE_AT_10,exploratory,2,5,0.0
317,8,PLACE_AT_10,exploratory,3,5,-5.0
317,8,PLACE_AT_10,exploratory,4,5,0.0
317,8,PLACE_AT_10,neutral,0,5,0.0
317,8,PLACE_AT_10,neutral,1,5,0.0
317,8,PLACE_AT_10,neutral,2,5,0.0
317,8,PLACE_AT_10,neutral,3,5,0.0
317,8,PLACE_AT_10,neutral,4,5,2.0
317,8,PLACE_AT_2,conservative,0,5,-4.0
317,8,PLACE_AT_2,conservative,1,5,0.0
317,8,PLACE_AT_2,conservative,2,5,5.800000000000001
317,8,PLACE_AT_2,conservative,3,5,4.0
317,8,PLACE_AT_2,conservative,4,5,6.9999999999999964
317,8,PLACE_AT_2,exploratory,0,5,4.400000000000006
317,8,PLACE_AT_2,exploratory,1,5,1.0
317,8,PLACE_AT_2,exploratory,2,5,-1.0
317,8,PLACE_AT_2,exploratory,3,5,-12.800000000000011
317,8,PLACE_AT_2,exploratory,4,5,3.0
317,8,PLACE_AT_2,neutral,0,5,4.0
317,8,PLACE_AT_2,neutral,1,5,-0.4000000000000057
317,8,PLACE_AT_2,neutral,2,5,-2.000000000000007
317,8,PLACE_AT_2,neutral,3,5,5.399999999999999
317,8,PLACE_AT_2,neutral,4,5,3.0
317,8,PLACE_AT_3,conservative,0,5,-2.0
