seed,proposal_index,query_id,product_id,action,target_rank,base_score,base_rank,bm25_score,dense_score,retrieval_score,semantic_rank_score,semantic_component,qrsbt_relevance_probability,qrsbt_confidence,qrsbt_support_score,qrsbt_dispersion,qrsbt_support,qrsbt_compatibility,qrsbt_irrelevant_probability,price,price_log,quality,attribute_compatible,zero_history,sparse_history,candidate_source,category,query_category,query_intent,relation,qrsbt_transfer_source,source_rank,query_candidate_count,query_base_score_max,query_base_score_min,query_base_score_mean,query_base_score_std,query_qrsbt_confidence_mean,query_qrsbt_confidence_std,query_qrsbt_confidence_max,query_qrsbt_relevance_probability_mean,query_qrsbt_relevance_probability_std,query_qrsbt_relevance_probability_max,query_qrsbt_irrelevant_probability_mean,query_qrsbt_irrelevant_probability_std,query_qrsbt_irrelevant_probability_max,query_qrsbt_support_score_mean,query_qrsbt_support_score_std,query_qrsbt_support_score_max,base_boundary_score_at_1,base_boundary_score_at_2,base_boundary_score_at_3,base_boundary_score_at_5,base_boundary_score_at_10,query_top1_base_score,query_top2_base_score,score_immediately_above,score_immediately_below,query_base_score_range,query_top1_to_top2_gap,candidate_score_minus_query_mean,candidate_score_z,candidate_rank_fraction,candidate_gap_to_above,candidate_gap_to_below,action_score_gap_to_1,action_required_lift_to_1,action_move_distance_to_1,action_score_gap_to_2,action_required_lift_to_2,action_move_distance_to_2,action_score_gap_to_3,action_required_lift_to_3,action_move_distance_to_3,action_score_gap_to_5,action_required_lift_to_5,action_move_distance_to_5,action_score_gap_to_10,action_required_lift_to_10,action_move_distance_to_10,action_move_distance,action_boundary_score,action_score_gap,action_required_lift
271,5,24,232,PLACE_AT_3,3,0.7885245901639344,11,2.109214729798644,0.4917416086188892,0.7348360655737705,0.7654234,0.8688524590163934,0.8989351507954878,0.8118786625092126,1.0,0.0568025800974686,8,0.9992027757719624,5.919355879718489e-05,9.98,2.3960754360813845,0.3155703493084341,1,1,1,hybrid,headphones,headphones,generic,substitute,catalog_substitute_shrunk,11,61,0.9655737704918032,0.0836065573770491,0.5081967213114754,0.26319988876828876,0.5276059825489982,0.3998262123039096,0.8554622180359064,0.5727323520065991,0.4338338391589004,0.9333286150615354,0.3606444747838847,0.4841136479435817,0.9999277353305456,1.0,0.0,1.0,0.9655737704918032,0.8778688524590164,0.8581967213114754,0.8504098360655737,0.8065573770491803,0.9655737704918032,0.8778688524590164,0.8065573770491803,0.7598360655737706,0.881967213114754,0.0877049180327868,0.280327868852459,1.0650759396758296,0.18032786885245902,0.0180327868852459,0.0286885245901638,0.17704918032786876,0.17704918032786887,10,0.08934426229508197,0.08934426229508208,9,0.069672131147541,0.06967213114754112,8,0.06188524590163935,0.06188524590163946,6,0.0180327868852459,0.01803278688524601,1,8,0.8581967213114754,0.069672131147541,0.06967213114754112
271,6,25,169,PLACE_AT_3,3,0.7254166666666667,14,1.9397095668578024,0.5080745439663795,0.7150000000000001,0.6399231,0.8916666666666667,0.8804730406212303,0.8512819024492867,1.0,0.0493517753880134,8,0.9996095733666612,5.961408353952196e-05,61.66,4.137723285524046,0.5145360039862787,1,1,1,hybrid,coffee,coffee,generic,substitute,catalog_substitute_shrunk,14,60,0.965,0.1025,0.5083333333333333,0.25602893983301006,0.5388709170952344,0.39900780015716064,0.8634221160975178,0.585953335128887,0.4338030014800078,0.9456592109094932,0.34999820116366626,0.4809274496667976,0.9999343998943307,1.0,0.0,1.0,0.965,0.91,0.8683333333333332,0.8216666666666668,0.7591666666666667,0.965,0.91,0.7391666666666666,0.7225,0.8624999999999999,0.05499999999999994,0.2170833333333334,0.8478859205327407,0.23333333333333334,0.013749999999999929,0.0029166666666666785,0.23958333333333326,0.23958333333333337,13,0.18458333333333332,0.18458333333333343,12,0.14291666666666647,0.14291666666666658,11,0.09625000000000006,0.09625000000000017,9,0.03374999999999995,0.03375000000000006,4,11,0.8683333333333332,0.14291666666666647,0.14291666666666658
271,7,28,36,PLACE_AT_3,3,0.7441666666666666,11,2.083619505255778,0.4892642691257316,0.6520833333333333,0.6583288,0.75,0.892077853224975,0.8176501488987744,1.0,0.0711864170170243,8,0.9998377012893808,3.141591371429531e-05,106.44,4.676932552214982,0.6400968517096636,1,1,1,hybrid,skincare,skincare,generic,substitute,catalog_substitute_shrunk,11,60,0.9825,0.0958333333333333,0.5083333333333333,0.26574508612649206,0.5443160046409882,0.3882591844146138,0.8458985551318089,0.5994623245666658,0.4275828491772494,0.937382225202361,0.3333197231595758,0.4753246364238132,0.9999375898042384,1.0,0.0,1.0,0.9825,0.9366666666666666,0.9200000000000002,0.8758333333333332,0.7533333333333334,0.9825,0.9366666666666666,0.7533333333333334,0.7316666666666667,0.8866666666666667,0.04583333333333339,0.23583333333333334,0.8874419345653638,0.18333333333333332,0.009166666666666767,0.012499999999999956,0.2383333333333334,0.2383333333333335,10,0.1925,0.19250000000000012,9,0.1758333333333335,0.17583333333333362,8,0.1316666666666666,0.1316666666666667,6,0.009166666666666767,0.009166666666666878,1,8,0.9200000000000002,0.1758333333333335,0.17583333333333362
271,8,47,255,PLACE_AT_3,3,0.7842105263157895,12,3.9151340668036902,0.5527833370661175,0.8096491228070176,0.56403476,0.7719298245614035,0.963746115049711,0.8798376248550505,1.0,0.0807559705275315,8,0.999960220160845,2.410160521706395e-05,26.79,3.3246762437544124,0.5137735278093941,1,1,1,hybrid,backpack,backpack,attribute,substitute,catalog_substitute_shrunk,12,57,0.9815789473684212,0.0657894736842105,0.5087719298245614,0.251339462290523,0.23152884611107655,0.3907221668525346,0.9077975894905066,0.2856281131671606,0.4076179277641304,0.9770948773113364,0.33273158988854257,0.4746235105508454,0.998597890034802,1.0,0.0,1.0,0.9815789473684212,0.925438596491228,0.9175438596491228,0.8973684210526316,0.8508771929824561,0.9815789473684212,0.925438596491228,0.7885964912280701,0.7666666666666666,0.9157894736842107,0.05614035087719327,0.27543859649122804,1.0958828111633694,0.21052631578947367,0.004385964912280604,0.01754385964912286,0.19736842105263175,0.19736842105263186,11,0.14122807017543848,0.1412280701754386,10,0.1333333333333333,0.13333333333333341,9,0.11315789473684212,0.11315789473684223,7,0.06666666666666665,0.06666666666666676,2,9,0.9175438596491228,0.1333333333333333,0.13333333333333341
277,1,8,232,PLACE_AT_3,3,0.7686440677966101,11,2.0656576133879123,0.4776542715457337,0.7088983050847457,0.6585917,0.8813559322033898,0.9007104669732324,0.8462129097541092,1.0,0.0672462960765688,8,0.999375454210307,8.785210305916827e-05,31.4,3.478158422798284,0.7193165069788044,1,1,1,hybrid,headphones,headphones,generic,substitute,catalog_substitute_shrunk,11,59,0.9245762711864408,0.1046610169491525,0.5084745762711864,0.26215850169448723,0.5538973602422568,0.3865711935106632,0.8746808098586389,0.6060756345844015,0.42136322614128247,0.9229105363222408,0.3219968820984818,0.47111269671557815,0.999902184222376,1.0,0.0,1.0,0.9245762711864408,0.8838983050847458,0.8822033898305085,0.8542372881355932,0.7720338983050847,0.9245762711864408,0.8838983050847458,0.7720338983050847,0.7665254237288135,0.8199152542372883,0.04067796610169505,0.2601694915254237,0.9924129480592565,0.1864406779661017,0.003389830508474634,0.0021186440677966045,0.15593220338983071,0.15593220338983083,10,0.11525423728813566,0.11525423728813577,9,0.1135593220338984,0.11355932203389851,8,0.08559322033898309,0.0855932203389832,6,0.003389830508474634,0.003389830508474745,1,8,0.8822033898305085,0.1135593220338984,0.11355932203389851
277,2,17,145,PLACE_AT_3,3,0.7761904761904762,13,1.9978597243387275,0.529612641828374,0.6904761904761905,0.65731126,0.8095238095238095,0.893099915362207,0.8779605155569723,1.0,0.0229558994637314,8,0.9990682057229268,0.0001369095425666,33.89,3.5522002551986827,0.6684358415590583,1,1,1,hybrid,coffee,coffee,generic,substitute,catalog_substitute_shrunk,13,63,0.9095238095238094,0.1265873015873015,0.5079365079365079,0.2649168425836773,0.4752055494874745,0.4156619349267953,0.8779605155569723,0.5129593858260133,0.4477589506585777,0.9310379861312588,0.4285229519915769,0.49869335691750133,0.999902184222376,1.0,0.0,1.0,0.9095238095238094,0.8999999999999999,0.8976190476190476,0.8682539682539683,0.792063492063492,0.9095238095238094,0.8999999999999999,0.7777777777777777,0.7626984126984127,0.7829365079365079,0.00952380952380949,0.2682539682539683,1.012596879978429,0.20634920634920634,0.0015873015873014706,0.013492063492063555,0.1333333333333332,0.1333333333333333,12,0.1238095238095237,0.12380952380952381,11,0.12142857142857144,0.12142857142857155,10,0.09206349206349207,0.09206349206349218,8,0.015873015873015817,0.015873015873015928,3,10,0.8976190476190476,0.12142857142857144,0.12142857142857155
277,3,19,243,PLACE_AT_3,3,0.7288461538461538,11,1.8809304931464588,0.4605383848339829,0.7014423076923078,0.5653386,0.7692307692307693,0.8971875534602926,0.867312139674592,1.0,0.0451886154972462,8,0.9993432880478592,8.988895870364882e-05,24.4,3.2347491740244907,0.7244222212854301,1,1,1,hybrid,laptop,laptop,generic,exact,catalog_substitute_shrunk,11,52,0.9144230769230768,0.079326923076923,0.5096153846153846,0.2220101544360073,0.608892376395151,0.3567012705534804,0.8821965205444173,0.6779989392418764,0.38948478610374515,0.9315380562147056,0.24732043866957595,0.43262718408214346,0.9998821220744372,1.0,0.0,1.0,0.9144230769230768,0.8374999999999999,0.7826923076923077,0.7576923076923077,0.7298076923076924,0.9144230769230768,0.8374999999999999,0.7298076923076924,0.7254807692307693,0.8350961538461538,0.07692307692307687,0.21923076923076923,0.9874808194593675,0.21153846153846154,0.0009615384615385691,0.0033653846153844924,0.18557692307692297,0.18557692307692308,10,0.1086538461538461,0.10865384615384621,9,0.05384615384615388,0.05384615384615399,8,0.028846153846153855,0.028846153846153966,6,0.0009615384615385691,0.0009615384615386802,1,8,0.7826923076923077,0.05384615384615388,0.05384615384615399
277,4,21,157,PLACE_AT_3,3,0.6719827586206897,14,2.144525069611999,0.2886339054913248,0.3090517241379311,0.07808715,0.6810344827586207,0.8493199949118841,0.8021938192091518,1.0,0.0434442156004956,8,0.998914815644636,7.11230528454608e-05,33.3,3.535145354171894,0.6888126606903797,1,1,1,hybrid,camera,camera,brand_category,substitute,catalog_substitute_shrunk,14,58,0.9767241379310344,0.1060344827586206,0.5086206896551724,0.19917027154418332,0.45437466926527353,0.38564471922538135,0.811345119532042,0.502887926453485,0.42648465634496563,0.9964958365295614,0.4136084889092583,0.4965405344799653,0.9998192574783394,1.0,0.0,1.0,0.9767241379310344,0.8310344827586207,0.746551724137931,0.7310344827586206,0.6982758620689655,0.9767241379310344,0.8310344827586207,0.6780172413793104,0.6672413793103448,0.8706896551724138,0.14568965517241372,0.1633620689655173,0.8202131156369769,0.2413793103448276,0.0060344827586207295,0.0047413793103449065,0.30474137931034473,0.30474137931034484,13,0.159051724137931,0.15905172413793112,12,0.07456896551724135,0.07456896551724146,11,0.05905172413793092,0.05905172413793103,9,0.026293103448275845,0.026293103448275956,4,11,0.746551724137931,0.07456896551724135,0.07456896551724146
277,5,27,219,PLACE_AT_3,3,0.8384615384615384,11,5.236728832980751,0.7479156511655463,0.8721153846153846,1.0826015,0.8653846153846154,0.9746839308220738,0.8422713510812051,1.0,0.1286548625760424,8,0.9999933606951324,5.70830359917927e-06,17.97,2.9428587839469227,0.2723103678025647,1,1,1,hybrid,laptop,laptop,attribute,substitute,catalog_substitute_shrunk,11,52,0.9730769230769232,0.0927884615384615,0.5096153846153846,0.2464524886981674,0.17687375145030204,0.3447213240072889,0.8864978341507553,0.2482090434215417,0.37794802845450665,0.9801485042258936,0.2500059448048895,0.437189328730408,0.9999854936399416,1.0,0.0,1.0,0.9730769230769232,0.9557692307692308,0.9471153846153846,0.9144230769230768,0.8528846153846155,0.9730769230769232,0.9557692307692308,0.8528846153846155,0.6370192307692307,0.8802884615384616,0.017307692307692357,0.3288461538461538,1.3343186574548842,0.21153846153846154,0.014423076923077094,0.20144230769230764,0.1346153846153848,0.13461538461538491,10,0.11730769230769245,0.11730769230769256,9,0.10865384615384621,0.10865384615384632,8,0.07596153846153841,0.07596153846153852,6,0.014423076923077094,0.014423076923077205,1,8,0.9471153846153846,0.10865384615384621,0.10865384615384632
277,6,30,94,PLACE_AT_3,3,0.757258064516129,14,2.117555850757684,0.4927336156230157,0.7407258064516129,0.60016376,0.7741935483870968,0.8971867116553595,0.8368102250117597,1.0,0.0341436559230801,8,0.9992062254852097,9.986603708354202e-05,33.26,3.5339784928959737,0.7862731142106758,1,1,1,hybrid,cookware,cookware,generic,substitute,catalog_substitute_shrunk,14,62,0.9112903225806452,0.1161290322580645,0.5080645161290323,0.26363455840912514,0.500828729924269,0.4016508337679688,0.8479109962101787,0.5480607120789714,0.439211077561388,0.94276042464725,0.3870544938516908,0.49091472355643007,0.999902184222376,1.0,0.0,1.0,0.9112903225806452,0.9080645161290322,0.9064516129032258,0.814516129032258,0.790725806451613,0.9112903225806452,0.9080645161290322,0.7620967741935484,0.7548387096774194,0.7951612903225808,0.003225806451613078,0.24919354838709673,0.9452233800106816,0.22580645161290322,0.004838709677419395,0.0024193548387095865,0.15403225806451626,0.15403225806451637,13,0.15080645161290318,0.1508064516129033,12,0.14919354838709686,0.14919354838709697,11,0.057258064516129026,0.05725806451612914,9,0.03346774193548396,0.033467741935484074,4,11,0.9064516129032258,0.14919354838709686,0.14919354838709697
277,7,32,232,PLACE_AT_3,3,0.7686440677966101,11,2.0656576133879123,0.4776542715457337,0.7088983050847457,0.6585917,0.8813559322033898,0.9007104669732324,0.8462129097541092,1.0,0.0672462960765688,8,0.999375454210307,8.785210305916827e-05,31.4,3.478158422798284,0.7193165069788044,1,1,1,hybrid,headphones,headphones,generic,substitute,catalog_substitute_shrunk,11,59,0.9245762711864408,0.1046610169491525,0.5084745762711864,0.26215850169448723,0.5538973602422568,0.3865711935106632,0.8746808098586389,0.6060756345844015,0.42136322614128247,0.9229105363222408,0.3219968820984818,0.47111269671557815,0.999902184222376,1.0,0.0,1.0,0.9245762711864408,0.8838983050847458,0.8822033898305085,0.8542372881355932,0.7720338983050847,0.9245762711864408,0.8838983050847458,0.7720338983050847,0.7665254237288135,0.8199152542372883,0.04067796610169505,0.2601694915254237,0.9924129480592565,0.1864406779661017,0.003389830508474634,0.0021186440677966045,0.15593220338983071,0.15593220338983083,10,0.11525423728813566,0.11525423728813577,9,0.1135593220338984,0.11355932203389851,8,0.08559322033898309,0.0855932203389832,6,0.003389830508474634,0.003389830508474745,1,8,0.8822033898305085,0.1135593220338984,0.11355932203389851
277,8,37,157,PLACE_AT_3,3,0.7952380952380952,13,2.144525069611999,0.5096149438202813,0.7579365079365079,0.6673501,0.873015873015873,0.903466699846422,0.8402828372531587,1.0,0.0433491219667987,8,0.9994465152213712,8.23727678546725e-05,33.3,3.535145354171894,0.6888126606903797,1,1,1,hybrid,camera,camera,generic,substitute,catalog_substitute_shrunk,13,63,0.8746031746031746,0.1261904761904762,0.5079365079365079,0.2668243729863424,0.4738219255466083,0.4011566933969351,0.8476459971843524,0.522788852263445,0.4417980374679331,0.921546490572806,0.41263790569889475,0.4961409969168897,0.999902184222376,1.0,0.0,1.0,0.8746031746031746,0.8523809523809524,0.8325396825396825,0.819047619047619,0.8031746031746031,0.8746031746031746,0.8523809523809524,0.7984126984126985,0.7904761904761904,0.7484126984126984,0.022222222222222254,0.2873015873015873,1.0767441672814988,0.20634920634920634,0.0031746031746032743,0.004761904761904745,0.07936507936507942,0.07936507936507953,12,0.05714285714285716,0.05714285714285727,11,0.03730158730158728,0.03730158730158739,10,0.023809523809523836,0.023809523809523947,8,0.007936507936507908,0.00793650793650802,3,10,0.8325396825396825,0.03730158730158728,0.03730158730158739
281,1,1,1,PLACE_AT_3,3,0.6821428571428572,14,2.073230398081451,0.3287755479017349,0.55625,0.1548317,0.7321428571428571,0.8503496085007926,0.8553432859271475,1.0,0.054785376960478,8,0.9999999826001572,1.6573956693287844e-08,24.98,3.2573270112424533,0.4566180213977097,1,1,1,hybrid,coffee,coffee,brand_category,substitute,catalog_substitute_shrunk,14,56,0.9767857142857144,0.0303571428571428,0.5089285714285714,0.24055021215672542,0.4524942781706359,0.397289665402422,0.8637000011197683,0.49540055168526476,0.43347598976519347,0.986769594584841,0.42823276667397703,0.4988963662845109,0.9994442653285336,1.0,0.0,1.0,0.9767857142857144,0.969642857142857,0.9169642857142856,0.8839285714285714,0.7348214285714286,0.9767857142857144,0.969642857142857,0.70625,0.66875,0.9464285714285716,0.0071428571428573395,0.17321428571428577,0.7200753811908162,0.25,0.024107142857142883,0.013392857142857206,0.2946428571428572,0.2946428571428573,13,0.28749999999999987,0.2875,12,0.2348214285714284,0.23482142857142851,11,0.20178571428571423,0.20178571428571435,9,0.05267857142857146,0.052678571428571574,4,11,0.9169642857142856,0.2348214285714284,0.23482142857142851
281,2,4,52,PLACE_AT_3,3,0.7583333333333333,13,2.0891889897893456,0.4703048160823794,0.5695833333333333,0.61357474,0.7,0.9168158616840062,0.8314164512171994,1.0,0.050263525032687,8,0.9999999928414092,6.956071170184909e-09,73.95,4.316821224548606,0.6896104838430551,1,1,1,hybrid,skincare,skincare,generic,substitute,catalog_substitute_shrunk,13,60,0.9566666666666668,0.0166666666666666,0.5083333333333333,0.2681723251027887,0.5636972244787679,0.4020454790771354,0.8626661829621899,0.6019741363477826,0.42923069132288794,0.9229527033409808,0.3332758351914035,0.4752440883115946,0.9997705923731272,1.0,0.0,1.0,0.9566666666666668,0.9341666666666666,0.895,0.8766666666666667,0.785,0.9566666666666668,0.9341666666666666,0.7816666666666667,0.7575,0.9400000000000002,0.022500000000000187,0.25,0.932236389061312,0.21666666666666667,0.023333333333333428,0.0008333333333333526,0.19833333333333347,0.19833333333333358,12,0.17583333333333329,0.1758333333333334,11,0.13666666666666671,0.13666666666666683,10,0.1183333333333334,0.11833333333333351,8,0.026666666666666727,0.02666666666666684,3,10,0.895,0.13666666666666671,0.13666666666666683
281,3,16,48,PLACE_AT_3,3,0.7008333333333334,14,2.0891889897893456,0.5360049345155324,0.9070833333333336,0.73470896,0.6833333333333333,0.9201892391979076,0.8378791748896278,1.0,0.0556405448523573,8,0.9999999934736964,6.3401326361716405e-09,17.03,2.8920370372152258,0.6870303043974392,1,1,1,hybrid,headphones,headphones,generic,substitute,catalog_substitute_shrunk,14,60,0.9666666666666668,0.0341666666666666,0.5083333333333333,0.27164449365338406,0.5530781281791936,0.3952460267670852,0.8724570027486845,0.6014080916625884,0.4288586674002792,0.9218643375475836,0.33329182202334,0.4752312393050605,0.999772799348386,1.0,0.0,1.0,0.9666666666666668,0.9616666666666666,0.9358333333333332,0.8883333333333334,0.8141666666666667,0.9666666666666668,0.9616666666666666,0.7558333333333334,0.6983333333333333,0.9325000000000002,0.0050000000000002265,0.19250000000000012,0.7086467957109721,0.23333333333333334,0.05499999999999994,0.0025000000000001688,0.26583333333333337,0.2658333333333335,13,0.26083333333333314,0.26083333333333325,12,0.23499999999999976,0.23499999999999988,11,0.1875,0.1875000000000001,9,0.11333333333333329,0.1133333333333334,4,11,0.9358333333333332,0.23499999999999976,0.23499999999999988
281,4,18,210,PLACE_AT_3,3,0.8056451612903226,11,3.9392921078342695,0.5955880980697701,0.5641129032258065,0.8385446,0.7096774193548387,0.8995742016373555,0.8014452647843485,1.0,0.0621249692993213,8,0.9996103547330326,1.985961306558871e-05,67.28,4.22361689792624,0.6810203345380987,1,1,1,hybrid,running_shoes,running_shoes,generic,substitute,catalog_substitute_shrunk,11,62,0.9556451612903224,0.021774193548387,0.5080645161290323,0.27328118536757695,0.49363174980099217,0.3967580536493356,0.8757893589574651,0.551003064863498,0.4415736803926331,0.9187607833862406,0.3870810590541913,0.4910254941141256,0.9999443115377454,1.0,0.0,1.0,0.9556451612903224,0.9096774193548388,0.8951612903225807,0.875,0.8201612903225807,0.9556451612903224,0.9096774193548388,0.8201612903225807,0.7975806451612903,0.9338709677419355,0.045967741935483586,0.29758064516129035,1.0889174267925887,0.1774193548387097,0.014516129032258074,0.008064516129032251,0.1499999999999998,0.1499999999999999,10,0.10403225806451621,0.10403225806451633,9,0.08951612903225814,0.08951612903225825,8,0.0693548387096774,0.06935483870967751,6,0.014516129032258074,0.014516129032258185,1,8,0.8951612903225807,0.08951612903225814,0.08951612903225825
281,5,29,269,PLACE_AT_3,3,0.7666666666666666,11,2.0891889897893456,0.5384166365544308,0.85375,0.62544024,0.65,0.8667162315190832,0.8614282340515053,1.0,0.059262260499559,8,0.999999981918122,1.7615039341462127e-08,34.54,3.570658822726505,0.9132535863326844,1,1,1,hybrid,camera,camera,generic,substitute,catalog_substitute_shrunk,11,60,0.9325,0.0166666666666666,0.5083333333333333,0.2675704031998865,0.5516677668614722,0.3954381136378142,0.8788717299222892,0.6008020923328267,0.42844755565651715,0.9228792776845997,0.33327436117079784,0.47524492267719787,0.9997761423570436,1.0,0.0,1.0,0.9325,0.9025,0.8899999999999999,0.8658333333333333,0.7766666666666666,0.9325,0.9025,0.7766666666666666,0.7516666666666667,0.9158333333333334,0.030000000000000027,0.2583333333333333,0.9654779835284969,0.18333333333333332,0.010000000000000009,0.014999999999999902,0.1658333333333334,0.1658333333333335,10,0.13583333333333336,0.13583333333333347,9,0.1233333333333333,0.1233333333333334,8,0.09916666666666674,0.09916666666666685,6,0.010000000000000009,0.01000000000000012,1,8,0.8899999999999999,0.1233333333333333,0.1233333333333334
281,6,30,230,PLACE_AT_3,3,0.7358333333333333,15,2.0891889897893456,0.5295758108424976,0.8491666666666666,0.7312445,0.6833333333333333,0.9018420198536474,0.8073236894572633,1.0,0.0917300844679237,8,0.999552558944102,5.303269325654071e-05,40.04,3.714547200862514,0.8374791348743362,1,1,1,hybrid,cookware,cookware,generic,substitute,catalog_substitute_shrunk,15,60,0.95,0.0220833333333333,0.5083333333333333,0.2751570985959136,0.5438321341790245,0.3882506034408481,0.8676117910304199,0.6013945562514847,0.42882959160126666,0.9226366753760266,0.3332825863480691,0.47523798347070995,0.9997643468601952,1.0,0.0,1.0,0.95,0.9358333333333332,0.9225,0.9058333333333334,0.7966666666666666,0.95,0.9358333333333332,0.7391666666666666,0.7183333333333333,0.9279166666666666,0.014166666666666772,0.22750000000000004,0.8268004029730625,0.25,0.0033333333333332993,0.01750000000000007,0.21416666666666662,0.21416666666666673,14,0.19999999999999984,0.19999999999999996,13,0.18666666666666665,0.18666666666666676,12,0.17000000000000004,0.17000000000000015,10,0.060833333333333295,0.060833333333333406,5,12,0.9225,0.18666666666666665,0.18666666666666676
281,7,36,52,PLACE_AT_3,3,0.7583333333333333,13,2.0891889897893456,0.4703048160823794,0.5695833333333333,0.61357474,0.7,0.9168158616840062,0.8314164512171994,1.0,0.050263525032687,8,0.9999999928414092,6.956071170184909e-09,73.95,4.316821224548606,0.6896104838430551,1,1,1,hybrid,skincare,skincare,generic,substitute,catalog_substitute_shrunk,13,60,0.9566666666666668,0.0166666666666666,0.5083333333333333,0.2681723251027887,0.5636972244787679,0.4020454790771354,0.8626661829621899,0.6019741363477826,0.42923069132288794,0.9229527033409808,0.3332758351914035,0.4752440883115946,0.9997705923731272,1.0,0.0,1.0,0.9566666666666668,0.9341666666666666,0.895,0.8766666666666667,0.785,0.9566666666666668,0.9341666666666666,0.7816666666666667,0.7575,0.9400000000000002,0.022500000000000187,0.25,0.932236389061312,0.21666666666666667,0.023333333333333428,0.0008333333333333526,0.19833333333333347,0.19833333333333358,12,0.17583333333333329,0.1758333333333334,11,0.13666666666666671,0.13666666666666683,10,0.1183333333333334,0.11833333333333351,8,0.026666666666666727,0.02666666666666684,3,10,0.895,0.13666666666666671,0.13666666666666683
281,8,44,124,PLACE_AT_3,3,0.8450000000000001,12,5.385094762661522,0.7984530938456618,0.93125,0.95655584,0.8333333333333334,0.9686287809406576,0.902656359765838,1.0,0.0597384695541642,8,0.9999919894547252,2.761758436832149e-07,15.43,2.799108932049177,0.6518728983787623,1,1,1,hybrid,skincare,skincare,attribute,substitute,catalog_substitute_shrunk,12,60,0.9708333333333332,0.0816666666666666,0.5083333333333333,0.2718971501572856,0.1790352097986905,0.36092531303590547,0.9089498652842892,0.23012795358377133,0.37099538201040616,0.9704136821313262,0.33326649264134545,0.47524961611341726,0.9997991054908086,1.0,0.0,1.0,0.9708333333333332,0.9558333333333332,0.9483333333333333,0.94,0.8600000000000001,0.9708333333333332,0.9558333333333332,0.8458333333333334,0.7591666666666667,0.8891666666666667,0.015000000000000013,0.3366666666666668,1.2382132967260364,0.2,0.0008333333333333526,0.08583333333333343,0.12583333333333313,0.12583333333333324,11,0.11083333333333312,0.11083333333333323,10,0.10333333333333317,0.10333333333333328,9,0.09499999999999986,0.09499999999999997,7,0.015000000000000013,0.015000000000000124,2,9,0.9483333333333333,0.10333333333333317,0.10333333333333328
283,1,2,42,PLACE_AT_3,3,0.75,14,3.88972443831933,0.6045508859569824,0.6254098360655738,1.052108,0.8360655737704918,0.9162298890388332,0.8984967922788812,1.0,0.0194416366984302,8,0.9999999530195058,4.626221009242928e-08,17.48,2.916689066213538,0.4855617612454586,1,1,1,hybrid,running_shoes,running_shoes,generic,substitute,catalog_substitute_shrunk,14,61,0.9467213114754098,0.0651639344262295,0.5081967213114754,0.2687118118048737,0.5498023473051359,0.41696644219692963,0.8993167103542299,0.5810963340550009,0.44009159673065956,0.9255203578335652,0.3606459473985502,0.48414778053566476,0.999977380419554,1.0,0.0,1.0,0.9467213114754098,0.9139344262295082,0.8975409836065574,0.8270491803278689,0.787704918032787,0.9467213114754098,0.9139344262295082,0.7516393442622951,0.7459016393442623,0.8815573770491804,0.032786885245901676,0.24180327868852458,0.8998609963007921,0.22950819672131148,0.0016393442622950616,0.004098360655737654,0.19672131147540983,0.19672131147540994,13,0.16393442622950816,0.16393442622950827,12,0.14754098360655743,0.14754098360655754,11,0.0770491803278689,0.077049180327869,9,0.03770491803278697,0.03770491803278708,4,11,0.8975409836065574,0.14754098360655743,0.14754098360655754
283,2,18,42,PLACE_AT_3,3,0.75,14,3.88972443831933,0.6045508859569824,0.6254098360655738,1.052108,0.8360655737704918,0.9162298890388332,0.8984967922788812,1.0,0.0194416366984302,8,0.9999999530195058,4.626221009242928e-08,17.48,2.916689066213538,0.4855617612454586,1,1,1,hybrid,running_shoes,running_shoes,generic,substitute,catalog_substitute_shrunk,14,61,0.9467213114754098,0.0651639344262295,0.5081967213114754,0.2687118118048737,0.5498023473051359,0.41696644219692963,0.8993167103542299,0.5810963340550009,0.44009159673065956,0.9255203578335652,0.3606459473985502,0.48414778053566476,0.999977380419554,1.0,0.0,1.0,0.9467213114754098,0.9139344262295082,0.8975409836065574,0.8270491803278689,0.787704918032787,0.9467213114754098,0.9139344262295082,0.7516393442622951,0.7459016393442623,0.8815573770491804,0.032786885245901676,0.24180327868852458,0.8998609963007921,0.22950819672131148,0.0016393442622950616,0.004098360655737654,0.19672131147540983,0.19672131147540994,13,0.16393442622950816,0.16393442622950827,12,0.14754098360655743,0.14754098360655754,11,0.0770491803278689,0.077049180327869,9,0.03770491803278697,0.03770491803278708,4,11,0.8975409836065574,0.14754098360655743,0.14754098360655754
